wagnum,ts_id,target
4984,3,17260.19
4990,4,37144.8
4992,1,61793.164
4994,3,76036.84
4995,1,52081.965
5004,1,17103.258
5007,6,15437.635
5008,2,37791.652
5010,7,15696.182
5012,2,9651.833
5016,2,24472.23
5021,3,33575.223
5022,1,44271.965
5025,3,25225.414
5026,3,20592.162
5030,2,61307.324
5034,2,16173.493
5037,5,44153.824
5053,6,33178.227
5056,2,32307.375
5068,3,75710.0
5083,5,43621.777
5086,3,10402.768
5095,3,31386.777
5097,4,16989.268
5100,2,16525.062
5102,7,50865.86
5103,5,33240.836
5104,5,54543.582
5110,3,21388.139
5111,3,34160.59
5114,2,18213.145
5118,3,27685.172
5119,2,12113.661
5124,2,20346.375
5133,7,34389.98
5134,7,17680.133
5140,5,30659.455
5143,3,19228.416
5144,2,28750.893
5145,3,49601.508
5149,3,35482.223
5151,2,21904.092
5154,2,70680.555
5161,3,15988.468
5163,6,19589.889
5168,2,18140.113
5171,4,35220.082
5174,4,35621.18
5182,1,19019.045
5188,2,22762.627
5189,4,65409.938
5196,2,24110.318
5198,5,36974.586
5202,3,54120.984
5204,4,72277.87
5206,3,21982.855
5209,5,40138.73
5211,3,29124.523
5212,2,36642.297
5216,6,66389.484
5218,4,27007.12
5220,2,28315.543
5224,7,26331.184
5225,4,30358.986
5229,2,28003.455
5233,2,28773.576
5237,2,23176.648
5240,3,68112.54
5247,2,29805.346
5260,2,13214.364
5266,4,45875.0
5272,5,24387.783
5273,3,24263.852
5274,5,57762.977
5276,2,46426.83
5284,4,73146.24
5288,4,28760.85
5289,4,24591.068
5291,2,32767.752
5297,2,34117.824
5300,3,10457.091
5307,1,24802.312
5308,1,32291.875
5312,2,55099.84
5315,4,29819.787
5315,6,29674.58
5316,4,11563.614
5317,1,29898.178
5318,2,14858.442
5320,4,60017.254
5321,3,37872.32
5323,2,35127.92
5324,3,74525.92
5325,5,19239.586
5328,3,30416.293
5332,4,75165.31
5334,1,48130.33
5346,1,16694.445
5347,3,29607.213
5354,3,63724.348
5358,4,35749.53
5359,3,79258.945
5361,3,34856.234
5363,2,43053.207
5370,2,32267.97
5374,3,29439.756
5375,3,76714.22
5378,4,10086.067
5379,3,31686.658
5386,1,27867.012
5390,2,30161.375
5391,7,25935.553
5392,3,71004.36
5404,3,15834.211
5405,3,69865.945
5406,5,10712.691
5413,4,55181.812
5414,4,27355.398
5416,3,13000.113
5425,4,78571.67
5427,2,72637.484
5427,3,58445.473
5433,4,52129.406
5435,3,7002.1343
5436,2,25860.383
5438,2,65488.36
5439,2,68158.13
5441,2,50343.85
5444,2,55880.734
5444,3,34424.32
5451,9,17750.959
5453,3,35699.832
5456,3,20388.818
5459,4,29723.887
5460,4,42935.062
5463,2,44584.19
5465,4,70266.28
5466,3,44560.152
5469,2,18776.92
5469,3,52455.098
5472,4,23686.428
5478,3,64396.93
5480,3,18209.68
5484,2,52164.25
5485,4,84995.81
5488,2,20145.021
5494,2,46427.008
5508,3,39175.56
5510,4,65489.516
5517,3,81739.07
5519,4,15196.947
5520,2,79092.484
5526,4,30602.791
5533,3,49161.938
5536,1,13282.503
5537,2,20636.5
5538,3,36892.824
5540,2,15437.366
5547,3,28657.871
5549,2,20623.135
5558,6,55502.36
5560,4,68272.08
5563,1,26385.275
5573,2,72694.875
5577,1,-2444.5916
5578,6,60343.418
5583,2,78962.125
5584,2,33712.957
5586,5,78510.336
5587,5,15824.097
5588,1,23490.277
5589,4,82796.21
5590,2,26448.414
5591,4,19780.422
5593,1,18463.822
5596,4,28632.357
5599,3,20833.053
5599,4,33408.61
5600,2,11270.108
5605,1,17478.307
5606,3,68968.805
5607,3,42162.13
5612,4,46320.523
5613,5,59653.684
5614,4,28387.955
5615,2,20070.076
5617,3,19757.13
5624,4,17975.764
5625,1,48046.273
5626,5,23619.832
5632,3,42221.074
5633,3,75865.18
5641,8,44866.953
5643,3,81222.28
5646,2,26351.244
5650,3,76030.55
5651,3,71358.484
5654,1,30542.049
5660,1,37151.02
5666,2,19548.809
5669,5,28381.541
5683,3,84593.18
5686,3,47329.17
5687,3,49871.812
5689,4,25651.898
5690,3,55694.844
5690,4,19121.604
5692,3,28826.668
5693,3,23232.17
5695,3,22612.379
5696,3,20979.496
5698,3,23779.447
5700,1,46580.95
5703,1,43260.137
5707,2,73464.04
5712,2,14531.896
5715,2,11281.647
5718,3,12118.499
5724,3,5520.661
5727,3,11568.96
5728,2,26788.16
5729,1,43100.25
5737,3,19568.312
5741,2,29298.676
5743,3,77102.414
5745,3,38034.387
5750,2,32875.535
5752,1,15843.048
5754,4,78075.16
5758,2,44251.008
5759,2,38322.508
5760,4,19118.463
5763,2,70073.85
5766,4,30056.396
5774,4,32018.377
5776,7,13493.45
5778,4,21316.926
5782,4,50999.72
5784,2,36176.72
5785,2,78276.97
5786,3,23192.3
5787,4,62643.44
5789,4,16052.061
5790,3,29036.273
5791,2,29967.02
5792,2,87678.44
5799,3,73633.06
5822,4,10772.637
5824,3,53687.973
5830,5,18821.723
5832,2,39587.605
5833,5,50783.758
5834,2,51096.938
5835,4,33137.543
5842,3,34976.926
5843,4,83888.08
5844,3,76816.39
5846,2,51970.176
5858,1,17998.576
5859,3,57876.895
5864,3,37900.203
5867,1,18353.125
5869,2,43184.145
5870,3,18075.25
5871,2,17359.748
5871,3,38954.535
5878,3,39726.12
5884,4,59653.684
5889,5,23435.93
5890,1,28473.436
5891,2,67065.164
5892,2,17128.781
5893,3,44253.023
5893,5,57047.395
5908,2,31999.016
5913,2,48538.0
5917,3,18424.129
5922,2,76123.87
5925,2,37784.344
5925,3,15573.091
5928,2,17163.7
5931,5,42971.88
5932,3,27705.648
5938,3,70725.37
5946,2,28621.5
5949,3,67143.28
5957,2,52508.008
5958,5,9218.344
5971,2,27509.412
5973,2,17874.133
5975,3,36959.535
5983,4,19769.719
5985,2,15654.454
5987,3,85957.37
5988,3,55223.016
5991,3,14146.031
5995,3,36305.07
5999,4,25993.523
6000,5,19188.475
6006,1,11891.096
6010,1,14856.865
6011,1,28655.494
6013,1,53390.31
6014,2,36733.83
6022,1,21258.076
6023,1,17617.686
6026,1,45688.94
6027,2,14302.6455
6029,1,28184.154
6031,2,23782.418
6032,1,25653.402
6049,5,55727.105
6050,2,22395.44
6054,4,33617.83
6059,1,23050.36
6060,3,51047.34
6063,3,22839.95
6064,2,61383.777
6066,4,39458.67
6070,5,37108.61
6071,4,27154.498
6072,2,21783.432
6074,4,26458.846
6077,3,66822.766
6080,5,8215.265
6081,5,60781.0
6082,3,57616.12
6092,3,26575.287
6100,2,71940.03
6115,5,31268.21
6123,6,17882.314
6124,6,76298.3
6128,6,33543.484
6129,4,57507.81
6130,6,51669.066
6133,6,38742.355
6134,5,40080.137
6141,4,31383.197
6144,5,27827.932
6152,3,34708.62
6155,2,13783.42
6159,3,60221.44
6166,2,59653.684
6175,4,20424.541
6178,3,28856.756
6180,5,51482.695
6182,4,56148.004
6184,1,31413.244
6185,3,24995.01
6188,4,46681.64
6192,2,46289.5
6195,1,20822.215
6198,1,49626.59
6200,2,60984.535
6201,2,28795.338
6202,1,25180.664
6202,2,45215.098
6204,2,42271.836
6210,1,51042.945
6211,2,56764.555
6214,2,23439.496
6216,2,75984.35
6222,1,9397.128
6223,2,45160.965
6225,3,37308.53
6226,3,25873.611
6227,1,7989.934
6231,2,58088.49
6232,3,24001.496
6234,1,36786.535
6235,3,28047.816
6236,4,22095.537
6243,3,23278.467
6245,1,9038.412
6246,1,21059.584
6249,3,40606.73
6256,4,39384.484
6258,1,19093.797
6279,1,20565.955
6282,3,24497.562
6286,2,10589.752
6287,1,25919.234
6288,2,27051.979
6294,2,11615.768
6295,2,37797.71
6296,1,42312.523
6299,5,20126.41
6302,2,43810.504
6304,3,61658.402
6309,3,19614.69
6309,6,11339.197
6310,3,67113.22
6331,3,29887.629
6335,2,31725.814
6336,1,12012.655
6337,2,26747.623
6340,3,59917.863
6347,1,16161.485
6356,4,36000.516
6368,4,36185.438
6369,5,10182.587
6375,4,32000.488
6382,2,32935.914
6393,3,23287.54
6397,3,40155.336
6399,4,57468.25
6407,5,47375.016
6412,3,28829.459
6414,4,10054.411
6418,5,19499.139
6420,2,43774.848
6422,2,76863.86
6425,3,30205.607
6427,4,68015.21
6431,4,38681.57
6432,3,78876.8
6433,3,24953.697
6441,5,26042.379
6448,4,53724.023
6451,2,30262.17
6454,4,59653.684
6460,4,28832.443
6461,4,33054.26
6467,5,49568.086
6472,2,13942.649
6475,3,27176.547
6478,3,20501.166
6486,3,47530.457
6488,3,48672.504
6495,4,16206.0625
6499,4,59653.684
6506,4,65799.26
6509,3,24838.371
6512,2,31978.275
6515,7,36144.04
6518,3,46594.883
6519,4,36183.363
6523,2,48509.902
6524,2,28828.54
6525,3,40137.36
6534,3,31397.047
6535,5,39535.008
6541,5,49255.574
6545,2,39505.418
6547,3,28296.377
6549,3,97024.2
6549,5,28276.717
6550,3,27883.232
6552,3,57766.23
6554,3,70181.89
6558,3,33075.28
6560,3,40354.348
6563,7,11650.664
6567,3,37568.543
6572,6,16981.664
6576,2,19373.426
6578,4,64133.56
6580,2,85969.56
6583,9,13851.752
6585,3,34057.906
6586,5,47817.727
6590,2,32600.006
6596,3,34603.992
6598,3,44121.18
6598,7,19278.55
6599,2,58091.863
6600,2,73389.03
6601,4,61098.492
6602,1,31441.186
6603,3,50786.71
6608,4,12263.575
6609,3,28648.895
6610,1,49319.992
6612,4,40424.297
6631,3,13532.23
6632,2,45167.2
6635,2,8496.571
6640,2,28189.396
6644,3,39984.99
6645,2,49105.65
6648,3,15521.712
6648,4,19107.629
6654,1,37435.074
6656,4,21481.191
6663,3,24799.826
6667,4,23306.451
6668,2,52790.023
6672,2,129920.73
6675,3,51145.38
6677,4,25553.363
6679,2,72687.61
6681,5,38158.363
6684,5,8696.342
6686,2,36103.79
6691,6,17750.828
6695,4,38001.246
6701,2,61714.367
6701,3,45312.113
6703,4,39075.29
6710,3,32480.781
6710,5,40800.547
6716,4,77226.56
6719,3,79429.24
6721,3,81217.086
6727,5,115415.945
6728,5,16964.701
6732,3,34125.184
6733,3,74006.04
6735,3,34313.85
6737,2,25406.107
6743,5,54307.883
6751,4,46250.496
6753,2,32188.902
6756,4,57148.246
6766,4,14009.891
6767,6,6715.3003
6774,6,54390.01
6775,3,103846.086
6778,6,48215.598
6787,3,74605.16
6788,5,79684.28
6790,2,24712.365
6793,2,40600.01
6802,2,23907.02
6804,3,40071.703
6807,4,50085.605
6810,4,37504.94
6812,5,26809.867
6814,3,48541.246
6815,2,18687.879
6816,1,19912.814
6818,1,23001.377
6819,5,14093.59
6822,2,25194.139
6823,3,33178.176
6824,3,20493.828
6825,4,23029.312
6826,3,42109.99
6827,5,41379.324
6832,3,55770.812
6835,1,13518.546
6837,3,21563.555
6838,4,18754.459
6844,2,25204.879
6845,3,44229.816
6847,5,47788.832
6851,2,55715.48
6854,6,18464.496
6856,2,28630.484
6856,3,19869.709
6863,6,22014.674
6864,3,71076.49
6866,2,35561.87
6873,5,32951.26
6874,2,31094.73
6876,2,70072.15
6877,6,22491.07
6881,5,22653.633
6883,3,56148.004
6886,2,18261.904
6894,5,82613.81
6895,5,46822.13
6898,3,37495.29
6899,6,55480.48
6903,4,80222.65
6904,3,60476.176
6905,3,72613.31
6906,3,83956.3
6908,2,61797.914
6910,5,84458.21
6911,6,84480.39
6923,6,25098.365
6927,8,73075.59
6928,2,83052.61
6929,2,41358.94
6937,3,13754.014
6938,3,43994.76
6939,5,36837.562
6940,3,69352.195
6942,2,11346.813
6942,4,29708.902
6945,4,49131.516
6948,10,26230.94
6954,3,49138.137
6958,3,53378.965
6959,4,88748.375
6961,3,41877.72
6967,3,87377.93
6968,3,59617.375
6972,2,51560.754
6973,1,25348.584
6974,5,41632.74
6985,4,50974.49
6987,1,23515.045
6988,2,46098.027
6989,2,85138.27
6990,2,55333.555
6994,4,24075.438
7004,8,20100.457
7012,3,78046.6
7012,5,28269.736
7016,4,28316.0
7017,4,15230.2295
7021,4,43042.61
7022,2,44239.062
7025,2,19491.63
7027,3,78086.555
7029,4,31309.725
7033,3,120705.85
7038,3,72348.29
7040,3,9119.534
7045,2,15169.442
7047,5,61147.934
7054,3,45638.867
7059,1,22264.17
7064,5,41104.414
7067,4,18659.52
7068,3,36881.938
7072,3,50659.35
7076,6,86555.42
7077,4,38222.65
7078,2,54607.49
7086,4,11959.54
7090,4,59653.684
7093,2,75901.46
7096,4,88595.34
7100,3,29915.21
7103,3,17362.238
7104,2,24658.254
7113,6,59578.797
7119,3,55848.848
7123,4,45323.883
7125,2,58465.34
7126,3,24100.953
7127,4,18681.105
7128,2,62208.926
7133,3,25448.28
7138,7,21500.424
7139,3,76145.6
7143,4,48572.18
7148,3,29641.316
7150,5,21279.3
7154,2,67120.39
7154,3,33716.1
7157,3,19766.258
7158,3,73494.734
7161,4,76754.945
7170,2,84787.49
7178,2,35035.918
7183,3,80859.69
7187,4,20146.3
7188,2,32771.996
7189,3,67095.7
7189,6,12737.2
7200,2,38421.42
7202,2,79986.05
7204,5,24317.559
7206,2,68973.49
7210,3,30515.412
7212,2,46884.277
7216,3,82560.5
7218,2,63122.41
7220,5,63036.527
7239,1,26623.932
7240,3,55582.64
7242,4,79011.42
7243,4,38525.477
7244,3,66536.29
7251,2,19774.975
7255,2,42706.86
7256,3,75998.914
7261,3,56169.496
7264,3,49408.77
7266,3,40265.305
7270,2,73499.44
7272,6,35302.38
7277,3,89411.49
7280,4,70036.49
7283,4,64724.0
7284,5,35402.46
7289,3,70172.95
7291,4,21523.07
7296,3,79914.695
7299,3,38962.35
7302,2,23030.809
7305,5,72872.65
7307,4,81281.06
7308,4,76876.35
7314,4,36840.56
7322,3,49214.26
7325,2,53149.312
7326,2,92469.086
7327,1,44850.19
7332,3,54685.94
7333,3,78325.875
7334,2,14114.719
7336,4,14377.551
7348,4,37444.164
7350,3,86722.016
7354,1,35955.97
7355,4,51050.777
7359,4,13329.424
7360,2,21703.326
7360,4,44590.004
7361,8,7601.8853
7367,4,26006.186
7368,2,51397.273
7369,3,76352.305
7375,3,17740.582
7387,4,42981.73
7390,4,78980.06
7393,4,21262.465
7394,2,22696.826
7395,2,80429.29
7404,1,19860.438
7409,3,50995.98
7411,3,12181.949
7418,5,38154.355
7419,3,40375.68
7426,3,37072.32
7430,3,41748.55
7434,3,47505.355
7435,4,19352.639
7439,5,31758.752
7444,3,79263.29
7450,4,32433.06
7451,3,42436.406
7453,5,38596.33
7455,3,51026.82
7461,2,80173.664
7464,5,28333.05
7467,4,15529.352
7468,3,33805.586
7471,3,23030.611
7472,5,21886.256
7476,3,18629.285
7479,4,16752.791
7481,5,29041.484
7482,2,29163.295
7490,4,31796.889
7494,4,13452.7295
7498,2,31454.303
7499,2,80188.41
7507,3,26510.146
7508,3,40669.74
7511,4,77286.28
7513,6,24806.766
7514,4,77482.47
7517,4,55515.97
7523,5,46156.047
7524,5,14696.705
7528,2,20953.602
7537,6,16262.089
7541,4,77807.37
7544,4,15435.517
7547,4,79108.92
7550,4,44125.96
7551,4,30580.691
7554,4,81351.31
7567,4,41185.637
7571,4,66375.07
7572,4,72366.11
7573,4,37360.8
7573,5,30388.24
7574,3,56271.473
7575,6,30760.242
7578,4,31842.797
7580,4,51067.996
7581,2,62036.223
7586,5,44234.094
7589,6,35781.17
7591,7,17607.162
7594,3,76620.74
7596,3,16942.596
7597,5,30848.172
7598,2,45268.844
7600,3,78522.16
7603,3,80188.41
7605,5,48401.71
7612,4,21664.762
7621,3,72610.516
7630,4,59653.684
7630,5,22148.463
7632,4,24512.783
7637,4,34721.277
7643,3,27672.088
7647,5,14241.371
7651,4,43286.742
7653,6,49434.633
7654,2,43879.64
7657,2,77157.68
7658,2,73071.61
7659,3,69575.6
7666,4,61070.836
7673,1,104711.02
7679,4,92858.47
7682,2,66578.32
7685,2,19582.873
7687,2,52141.613
7691,5,32240.412
7696,2,56764.555
7698,5,16517.031
7700,3,43742.785
7701,4,5512.2227
7710,1,10378.528
7720,7,6632.647
7726,6,12529.451
7727,1,16610.018
7734,5,46433.14
7735,3,9263.291
7739,1,24768.215
7740,5,37447.594
7743,3,13241.153
7745,1,22619.238
7746,4,53297.477
7750,3,64848.71
7759,2,21095.568
7763,3,49157.08
7773,4,27179.035
7777,3,42778.043
7781,2,80213.54
7783,7,37586.324
7784,4,41191.254
7785,4,56152.008
7786,3,48200.035
7788,2,100225.27
7793,2,72008.484
7796,1,13367.93
7800,3,26686.393
7807,6,29344.904
7811,2,36749.934
7812,2,67848.55
7814,3,40904.145
7817,1,15017.027
7823,2,43923.75
7825,3,52464.734
7826,1,44922.477
7828,2,35474.3
7829,3,86081.13
7833,1,26780.963
7837,3,56786.656
7842,1,24050.84
7848,1,24776.715
7852,1,35871.082
7858,3,59385.812
7860,3,29547.69
7864,1,26092.986
7866,1,21758.812
7874,1,47635.914
7876,1,33136.98
7877,1,20759.74
7882,3,57469.17
7886,3,53655.88
7888,2,47582.0
7894,1,17862.172
7895,1,26524.748
7897,1,38641.766
7900,4,9782.886
7904,2,43105.426
7913,3,50986.574
7915,1,19270.945
7916,1,31630.49
7920,2,55628.457
7922,4,34220.64
7924,3,53007.945
7925,1,7037.7793
7927,1,11918.249
7930,1,48560.035
7930,2,61123.7
7931,2,66247.65
7933,5,20225.438
7937,3,59653.684
7937,4,13221.363
7938,3,59653.684
7942,4,37252.81
7947,2,39622.027
7948,3,23280.049
7949,3,65150.83
7952,2,65407.53
7953,2,75917.336
7963,1,-6510.6304
7968,6,27707.11
7971,2,59975.91
7972,2,18940.049
7976,2,35269.37
7979,2,45223.664
7981,3,11310.763
7984,2,22224.463
7985,4,18503.781
7990,2,12884.524
7994,1,67874.945
8001,2,31500.463
8002,3,39825.89
8008,2,73256.54
8013,6,23283.615
8016,5,17315.467
8024,5,23528.377
8028,3,28444.857
8029,3,67572.42
8030,1,37000.39
8031,3,38646.195
8037,2,70289.43
8038,3,64497.566
8039,4,40581.08
8040,4,31868.857
8041,3,24553.174
8045,3,39547.65
8049,2,32011.57
8052,2,38696.266
8055,2,74538.72
8056,4,44394.043
8057,3,26103.201
8059,2,35771.895
8060,3,18687.516
8060,4,14665.249
8071,2,37190.797
8080,4,42128.344
8081,2,36630.395
8082,5,55119.695
8088,4,50642.367
8092,5,16922.041
8095,3,60074.35
8097,3,48800.566
8110,2,59653.684
8111,3,38868.727
8115,3,32475.55
8118,5,66129.805
8121,4,77102.414
8123,5,32104.785
8125,2,35043.734
8131,1,37867.797
8145,2,50034.598
8148,2,66121.7
8149,4,55558.77
8151,3,18284.55
8155,2,25496.564
8158,3,50216.99
8165,2,26713.285
8168,2,27998.725
8171,7,56786.656
8174,2,48540.527
8175,2,50582.125
8175,4,28730.031
8178,3,25589.365
8183,3,45131.566
8184,2,23109.416
8184,3,56912.496
8187,3,16823.318
8200,2,45406.93
8206,1,26171.95
8207,2,25807.055
8209,4,30812.955
8210,3,49948.9
8212,5,56032.066
8214,2,31591.785
8217,2,17763.984
8224,2,51694.02
8232,3,39135.438
8235,5,19171.402
8236,4,81104.36
8238,3,27856.668
8241,3,82914.58
8247,1,7331.9824
8248,4,49157.08
8249,3,46596.434
8251,2,56172.234
8252,3,63281.895
8254,1,27011.193
8255,2,36227.84
8257,3,32659.945
8262,2,21074.324
8266,3,28192.992
8267,1,14850.814
8273,6,75711.164
8274,1,23558.465
8275,3,42447.883
8279,2,79637.555
8281,3,24034.092
8285,2,46495.49
8296,4,38386.53
8304,4,49366.73
8306,4,42997.32
8308,4,31294.361
8309,3,75055.38
8313,3,33392.324
8321,3,53137.016
8325,2,24116.643
8331,2,65190.01
8332,2,64133.63
8337,2,21490.152
8340,4,47650.73
8341,2,80853.29
8342,5,50839.477
8343,4,46740.79
8348,2,42131.832
8350,4,26544.549
8352,2,21380.553
8355,3,46386.92
8361,5,26056.256
8362,3,40802.336
8366,4,19925.338
8367,3,34573.355
8372,3,27960.668
8378,2,29962.354
8386,3,61677.957
8389,3,41317.055
8391,3,22322.137
8391,4,33568.883
8394,3,39867.586
8402,4,58290.273
8406,5,23791.914
8411,2,33325.24
8415,3,53098.39
8420,2,18824.52
8421,2,19255.32
8444,4,20282.404
8456,2,69546.55
8459,4,35275.99
8463,2,55535.016
8467,7,22054.021
8468,1,19330.584
8474,4,31108.852
8475,2,57670.0
8478,2,30789.082
8480,3,57449.42
8481,4,51225.863
8484,4,46115.46
8486,2,91269.36
8486,4,40704.316
8491,3,23482.436
8492,4,44647.312
8494,3,43428.926
8494,4,8190.5234
8497,2,28875.555
8500,3,46917.277
8503,3,55574.008
8504,2,52244.516
8512,2,89693.414
8513,4,25530.686
8513,5,10870.113
8514,2,85602.59
8516,4,62344.125
8524,2,27718.197
8525,2,30899.918
8534,3,29922.842
8535,4,30156.2
8537,3,13851.754
8541,4,34821.164
8553,2,82581.516
8558,3,55128.26
8560,3,49508.63
8561,4,74719.87
8566,3,18398.156
8568,4,47845.605
8571,2,49048.977
8575,2,43153.227
8576,2,39517.438
8579,1,18277.666
8586,2,80765.29
8589,3,69590.03
8592,3,28338.012
8594,3,80784.96
8600,5,59029.496
8601,1,23727.004
8604,2,21268.248
8605,4,68238.9
8608,4,15471.063
8617,3,21328.125
8622,5,13970.504
8624,3,46753.992
8627,5,20083.6
8629,2,46591.26
8634,5,37322.555
8635,1,8437.935
8636,4,38054.12
8637,4,17019.018
8640,3,40400.46
8641,3,31364.201
8643,4,54433.52
8645,3,73895.71
8648,3,77570.35
8652,4,32060.256
8655,4,77599.0
8658,2,36152.57
8659,3,31310.16
8661,2,67051.945
8672,4,22237.393
8677,4,17707.658
8680,2,16128.421
8681,5,50335.8
8682,2,17303.334
8687,4,19579.27
8690,3,52368.023
8692,4,17299.2
8692,6,30565.387
8694,2,40140.523
8697,3,42112.055
8710,2,81573.75
8714,4,63685.39
8715,3,19414.393
8720,2,57235.223
8725,3,79480.01
8726,2,36682.184
8728,3,121603.73
8737,7,40365.7
8741,2,49704.375
8749,2,20928.723
8753,3,44204.637
8756,3,52702.93
8762,3,35079.81
8764,3,22613.863
8772,3,102012.04
8775,5,37340.457
8778,3,61291.008
8781,2,17265.781
8791,3,57528.86
8791,4,41988.05
8792,7,24486.525
8795,4,51507.816
8797,2,61597.66
8798,3,16059.376
8800,3,78018.51
8801,2,45964.07
8805,1,42934.098
8815,3,37480.465
8822,3,29693.117
8826,3,76232.85
8838,2,62902.773
8839,2,34903.164
8846,4,53954.746
8847,6,40444.426
8848,2,67070.875
8854,4,66221.24
8856,2,58505.58
8866,2,9901.991
8868,3,20619.494
8870,2,21353.916
8871,3,67927.91
8872,6,66170.805
8873,3,26523.13
8880,4,34918.543
8888,4,40694.91
8888,6,59653.684
8895,7,27310.922
8896,6,27611.66
8900,2,81826.18
8904,2,15950.031
8907,3,20061.574
8911,1,15632.803
8911,5,20128.232
8917,3,7046.5693
8919,3,75480.96
8920,8,19112.148
8924,2,67471.81
8925,5,83762.8
8931,6,7664.8027
8933,4,45793.324
8934,4,44934.902
8939,4,19402.422
8940,2,77533.72
8950,4,20536.729
8954,6,19606.957
8963,3,62226.855
8964,5,24608.08
8965,2,34168.375
8968,3,23836.994
8970,4,29527.02
8972,2,63871.598
8978,2,70457.38
8983,3,107676.81
8985,3,75789.52
8989,3,62416.18
8995,5,42829.97
8998,2,107265.86
9003,4,23662.197
9004,3,54263.664
9005,5,74284.805
9007,2,41030.754
9010,1,50874.332
9014,2,55344.887
9019,2,81261.06
9022,4,38985.46
9027,3,61297.5
9029,4,57557.562
9037,2,25628.092
9044,2,73803.9
9048,5,21880.668
9053,1,43190.824
9055,6,15192.631
9062,3,59330.14
9064,3,18421.283
9065,3,38498.45
9067,1,18976.729
9069,3,54880.03
9072,2,12532.538
9079,3,50283.484
9083,3,18448.924
9084,3,46596.363
9088,4,21913.006
9096,4,10994.083
9097,1,45785.01
9102,5,12219.753
9104,3,39427.844
9105,3,89606.36
9107,4,31732.963
9115,2,44328.566
9122,4,49423.938
9123,3,79060.94
9125,4,56641.066
9135,3,38989.652
9139,3,31486.428
9140,4,53672.05
9142,2,81811.43
9146,3,77985.84
9148,4,16332.211
9151,2,46219.816
9155,2,35313.332
9159,1,21063.408
9161,1,38554.387
9169,4,32763.861
9171,4,19131.184
9173,2,55087.668
9178,4,30214.27
9181,2,20616.873
9181,6,26016.396
9183,4,35315.484
9186,4,50598.41
9187,2,19952.932
9190,2,31831.07
9194,3,10219.559
9195,1,23078.242
9202,2,19373.45
9202,3,11814.806
9205,5,52480.086
9214,3,52443.637
9215,4,65376.67
9216,4,61489.15
9219,5,14244.044
9220,4,28332.389
9227,2,52428.344
9231,4,35004.676
9232,2,82126.62
9238,3,24255.133
9239,2,53299.707
9241,1,62546.793
9246,3,51442.934
9255,5,107698.195
9256,2,71054.46
9256,3,57290.625
9257,5,32222.9
9260,2,30321.232
9263,2,24929.809
9268,2,61921.58
9272,3,47346.95
9273,2,55223.215
9275,2,15549.185
9276,5,42059.133
9279,4,14243.258
9293,3,52610.38
9301,2,55233.28
9303,2,58404.54
9305,4,18614.77
9307,2,33422.63
9307,3,20471.49
9310,1,41784.406
9320,2,62214.332
9325,5,60849.082
9328,2,39257.65
9333,6,12859.95
9336,5,57853.566
9344,2,73905.086
9346,2,58764.344
9351,2,84612.164
9351,3,44314.805
9352,2,22267.146
9354,1,28148.52
9356,2,30818.98
9357,4,22497.387
9360,3,41246.75
9364,3,25082.172
9365,2,39816.78
9367,3,65766.44
9380,3,32644.049
9387,3,40190.402
9388,2,44556.84
9392,3,70721.836
9394,3,21749.314
9396,1,25113.51
9398,4,8378.755
9404,4,14454.932
9405,2,35725.645
9413,4,21768.861
9417,3,78825.555
9421,3,29272.062
9422,4,23392.645
9431,4,75180.44
9432,2,60170.14
9442,2,66665.125
9449,2,43396.637
9450,2,58253.812
9454,1,17579.404
